run_id,model,task,uq_method,item_id,seed_id,source_modality,ordinal_strength,numeric_strength,valid_n,total_n,parse_failures,y_true,y_pred,p_yes,confidence,uncertainty_score,uncertainty_measure,label_distribution,gold_modality,pred_modality,text_modality,text_modality_parse_status,text_modality_correct,label_text_consistent,text_overcommit,text_undercommit,text_high_conf_overcommit_80,text_high_conf_overcommit_90
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0098_nice_to_have,S0098,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0098_nice_to_have,S0098,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0099_mandatory,S0099,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0099_mandatory,S0099,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0099_recommended,S0099,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0099_recommended,S0099,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0099_optional,S0099,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0099_optional,S0099,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0099_nice_to_have,S0099,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0099_nice_to_have,S0099,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0100_mandatory,S0100,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0100_mandatory,S0100,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0100_recommended,S0100,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0100_recommended,S0100,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0100_optional,S0100,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0100_optional,S0100,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0100_nice_to_have,S0100,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0100_nice_to_have,S0100,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0101_mandatory,S0101,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0101_mandatory,S0101,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0101_recommended,S0101,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0101_recommended,S0101,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0101_optional,S0101,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0101_optional,S0101,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0101_nice_to_have,S0101,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0101_nice_to_have,S0101,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0102_mandatory,S0102,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0102_mandatory,S0102,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0102_recommended,S0102,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0102_recommended,S0102,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0102_optional,S0102,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0102_optional,S0102,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0102_nice_to_have,S0102,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0102_nice_to_have,S0102,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0103_mandatory,S0103,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0103_mandatory,S0103,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0103_recommended,S0103,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0103_recommended,S0103,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0103_optional,S0103,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0103_optional,S0103,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0103_nice_to_have,S0103,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0103_nice_to_have,S0103,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0104_mandatory,S0104,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0104_mandatory,S0104,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0104_recommended,S0104,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0104_recommended,S0104,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0104_optional,S0104,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0104_optional,S0104,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0104_nice_to_have,S0104,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0104_nice_to_have,S0104,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0105_mandatory,S0105,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0105_mandatory,S0105,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0105_recommended,S0105,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0105_recommended,S0105,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0105_optional,S0105,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0105_optional,S0105,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0105_nice_to_have,S0105,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0105_nice_to_have,S0105,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0106_mandatory,S0106,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0106_mandatory,S0106,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0106_recommended,S0106,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0106_recommended,S0106,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0106_optional,S0106,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0106_optional,S0106,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0106_nice_to_have,S0106,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0106_nice_to_have,S0106,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0107_mandatory,S0107,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0107_mandatory,S0107,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0107_recommended,S0107,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0107_recommended,S0107,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0107_optional,S0107,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0107_optional,S0107,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0107_nice_to_have,S0107,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0107_nice_to_have,S0107,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0108_mandatory,S0108,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0108_mandatory,S0108,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0108_recommended,S0108,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0108_recommended,S0108,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0108_optional,S0108,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0108_optional,S0108,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0108_nice_to_have,S0108,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0108_nice_to_have,S0108,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0111_mandatory,S0111,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0111_mandatory,S0111,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0111_recommended,S0111,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0111_recommended,S0111,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0111_optional,S0111,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0111_optional,S0111,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0111_nice_to_have,S0111,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0111_nice_to_have,S0111,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0112_mandatory,S0112,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0112_mandatory,S0112,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0112_recommended,S0112,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0112_recommended,S0112,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0112_optional,S0112,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0112_optional,S0112,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0112_nice_to_have,S0112,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0112_nice_to_have,S0112,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0113_mandatory,S0113,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0113_mandatory,S0113,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0113_recommended,S0113,recommended,2,0.67,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0113_recommended,S0113,recommended,2,0.67,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":1.0}",recommended,recommended,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0113_optional,S0113,optional,1,0.33,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0113_optional,S0113,optional,1,0.33,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":0.0,""optional"":1.0,""recommended"":0.0}",optional,optional,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0113_nice_to_have,S0113,nice_to_have,0,0.0,1,1,0,0,0,0.0,1.0,0.0,deterministic_rule,"{""no"":1.0,""yes"":0.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0113_nice_to_have,S0113,nice_to_have,0,0.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":0.0,""nice_to_have"":1.0,""optional"":0.0,""recommended"":0.0}",nice_to_have,nice_to_have,,,,,,,,
rule-based-baseline,rule_based_baseline,task1,deterministic_rules,S0114_mandatory,S0114,mandatory,3,1.0,1,1,0,1,1,1.0,1.0,0.0,deterministic_rule,"{""no"":0.0,""yes"":1.0}",,,,,,,,,,
rule-based-baseline,rule_based_baseline,task2,deterministic_rules,S0114_mandatory,S0114,mandatory,3,1.0,1,1,0,1,1,,1.0,0.0,deterministic_rule,"{""mandatory"":1.0,""nice_to_have"":0.0,""optional"":0.0,""recommended"":0.0}",mandatory,mandatory,,,,,,,,
