seed_id,source_dataset,source_corpus,original_requirement,capability_text_auto,auto_include,auto_exclusion_reason,include,exclusion_reason,capability_text_final,context_document,context_requirement_id,context_marker,context_section,context_before,context_after,context_legend
S0613,PURE,2007-ertms,Unfitted operation shall be possible if selected by the driver at start up,be possible if selected by the driver at start up,yes,,yes,,be possible if selected by the driver at start up,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.1.8.2,M,Functions > Operational Functions > Unfitted Line Operation,4.1.8.1 (M): Unfitted operation shall be possible if ordered by trackside,4.1.8.3 (M): The on board shall supervise the train against a ceiling speed,"(M) mandatory, (O) optional"
S0614,PURE,2007-ertms,The on board shall supervise the train against a ceiling speed,supervise the train against a ceiling speed,yes,,no,not_sampled_mandatory_pool,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.1.8.3,M,Functions > Operational Functions > Unfitted Line Operation,4.1.8.2 (M): Unfitted operation shall be possible if selected by the driver at start up,4.1.8.4 (M): The ceiling speed value for the unfitted operation is determined by the lower value out of Maximum train speed National value for unfitted operation,"(M) mandatory, (O) optional"
S0615,PURE,2007-ertms,The ceiling speed value for the unfitted operation is determined by the lower value out of Maximum train speed National value for unfitted operation,the ceiling speed value for the unfitted operation is determined by the lower value out of Maximum train speed National value for unfitted operation,no,no_requirement_cue,no,no_requirement_cue,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.1.8.4,M,Functions > Operational Functions > Unfitted Line Operation,4.1.8.3 (M): The on board shall supervise the train against a ceiling speed,4.1.8.5 (M): The onboard shall be capable to switch to another ETCS status when transmitted from trackside,"(M) mandatory, (O) optional"
S0616,PURE,2007-ertms,The onboard shall be capable to switch to another ETCS status when transmitted from trackside,be capable to switch to another ETCS status when transmitted from trackside,no,residual_modal_in_capability,no,residual_modal_in_capability,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.1.8.5,M,Functions > Operational Functions > Unfitted Line Operation,4.1.8.4 (M): The ceiling speed value for the unfitted operation is determined by the lower value out of Maximum train speed National value for unfitted operation,4.1.1.1 (M): The ETCS on-board shall be capable of receiving track description from the trackside.,"(M) mandatory, (O) optional"
S0617,PURE,2007-ertms,The ETCS on-board shall be capable of receiving track description from the trackside.,be capable of receiving track description from the trackside,no,residual_modal_in_capability,no,residual_modal_in_capability,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.1.1.1,M,Functions > Infrastructure Functions,4.1.8.5 (M): The onboard shall be capable to switch to another ETCS status when transmitted from trackside,4.1.1.3a (M): It shall be possible to send information on adhesion conditions from trackside.,"(M) mandatory, (O) optional"
S0618,PURE,2007-ertms,It shall be possible to send information on adhesion conditions from trackside.,be possible to send information on adhesion conditions from trackside,no,residual_modal_in_capability;impersonal_construction,no,residual_modal_in_capability;impersonal_construction,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.1.1.3a,M,Functions > Infrastructure Functions,4.1.1.1 (M): The ETCS on-board shall be capable of receiving track description from the trackside.,"4.1.1.3b (M): It shall also be possible, to allow the driver to change the adhesion conditions; in this case information from trackside has priority.","(M) mandatory, (O) optional"
S0619,PURE,2007-ertms,"It shall also be possible, to allow the driver to change the adhesion conditions; in this case information from trackside has priority.","also be possible, to allow the driver to change the adhesion conditions; in this case information from trackside has priority",yes,,yes,,"also be possible, to allow the driver to change the adhesion conditions; in this case information from trackside has priority","ERTMS/ETCS Functional Requirements Specification, version 5.0",4.1.1.3b,M,Functions > Infrastructure Functions,4.1.1.3a (M): It shall be possible to send information on adhesion conditions from trackside.,4.1.1.4a (M): The trackside shall be able to send information for the calculation of speed profiles.,"(M) mandatory, (O) optional"
S0620,PURE,2007-ertms,The trackside shall be able to send information for the calculation of speed profiles.,send information for the calculation of speed profiles,yes,,yes,,send information for the calculation of speed profiles,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.1.1.4a,M,Functions > Infrastructure Functions,"4.1.1.3b (M): It shall also be possible, to allow the driver to change the adhesion conditions; in this case information from trackside has priority.","4.1.1.4b (M): If track data at least to the location where the relevant movement authority ends are not available on-board, the movement authority shall be rejected.","(M) mandatory, (O) optional"
S0621,PURE,2007-ertms,"If track data at least to the location where the relevant movement authority ends are not available on-board, the movement authority shall be rejected.","if track data at least to the location where the relevant movement authority ends are not available on-board, the movement authority shall be rejected",no,negation;residual_modal_in_capability,no,negation;residual_modal_in_capability,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.1.1.4b,M,Functions > Infrastructure Functions,4.1.1.4a (M): The trackside shall be able to send information for the calculation of speed profiles.,4.1.1.5 (M): Track to train transmission shall provide the capability to send different speed profiles for specific train categories.,"(M) mandatory, (O) optional"
S0622,PURE,2007-ertms,Track to train transmission shall provide the capability to send different speed profiles for specific train categories.,provide the capability to send different speed profiles for specific train categories,yes,,yes,,provide the capability to send different speed profiles for specific train categories,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.1.1.5,M,Functions > Infrastructure Functions,"4.1.1.4b (M): If track data at least to the location where the relevant movement authority ends are not available on-board, the movement authority shall be rejected.","4.2.2.1 (M): The ETCS trainborne equipment shall supervise the end of movement authority, if this information is available on-board.","(M) mandatory, (O) optional"
S0623,PURE,2007-ertms,"The ETCS trainborne equipment shall supervise the end of movement authority, if this information is available on-board.","supervise the end of movement authority, if this information is available on-board",yes,,yes,,"supervise the end of movement authority, if this information is available on-board","ERTMS/ETCS Functional Requirements Specification, version 5.0",4.2.2.1,M,Functions > Infrastructure Functions > End of movement authority,4.1.1.5 (M): Track to train transmission shall provide the capability to send different speed profiles for specific train categories.,4.2.2.2 (M): The target distance to be displayed on the DMI shall be based on the most restrictive braking curve.,"(M) mandatory, (O) optional"
S0624,PURE,2007-ertms,The target distance to be displayed on the DMI shall be based on the most restrictive braking curve.,be based on the most restrictive braking curve,yes,,no,not_sampled_mandatory_pool,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.2.2.2,M,Functions > Infrastructure Functions > End of movement authority,"4.2.2.1 (M): The ETCS trainborne equipment shall supervise the end of movement authority, if this information is available on-board.","4.2.2.3 (M): Together with the movement authority, the on board shall be able to receive one or more time-out(s) for certain sections of the movement authority, and shorten the movement authority accordingly when a time out expires.","(M) mandatory, (O) optional"
S0625,PURE,2007-ertms,"Together with the movement authority, the on board shall be able to receive one or more time-out(s) for certain sections of the movement authority, and shorten the movement authority accordingly when a time out expires.","receive one or more time-out(s) for certain sections of the movement authority, and shorten the movement authority accordingly when a time out expires",no,too_long;possibly_multiple_capabilities,no,too_long;possibly_multiple_capabilities,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.2.2.3,M,Functions > Infrastructure Functions > End of movement authority,4.2.2.2 (M): The target distance to be displayed on the DMI shall be based on the most restrictive braking curve.,"4.2.3.1 (M): Using train data and infrastructure data, braking curves shall be calculated taking into account the target information but not the location of vehicles occupying the track.","(M) mandatory, (O) optional"
S0626,PURE,2007-ertms,"Using train data and infrastructure data, braking curves shall be calculated taking into account the target information but not the location of vehicles occupying the track.",be calculated taking into account the target information but not the location of vehicles occupying the track,no,negation,no,negation,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.2.3.1,M,Functions > Infrastructure Functions > Supervision of driving into a section of track which could be occupied (On Sight operation),"4.2.2.3 (M): Together with the movement authority, the on board shall be able to receive one or more time-out(s) for certain sections of the movement authority, and shorten the movement authority accordingly when a time out expires.",4.2.3.2 (M): The ceiling speed level for the movement authority shall be defined as data National Value.,"(M) mandatory, (O) optional"
S0627,PURE,2007-ertms,The ceiling speed level for the movement authority shall be defined as data National Value.,be defined as data National Value,yes,,yes,,be defined as data National Value,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.2.3.2,M,Functions > Infrastructure Functions > Supervision of driving into a section of track which could be occupied (On Sight operation),"4.2.3.1 (M): Using train data and infrastructure data, braking curves shall be calculated taking into account the target information but not the location of vehicles occupying the track.","4.2.3.4 (M): Before entering an occupied track, a driver acknowledgement shall be requested.","(M) mandatory, (O) optional"
S0628,PURE,2007-ertms,"Before entering an occupied track, a driver acknowledgement shall be requested.",be requested,yes,,yes,,be requested,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.2.3.4,M,Functions > Infrastructure Functions > Supervision of driving into a section of track which could be occupied (On Sight operation),4.2.3.2 (M): The ceiling speed level for the movement authority shall be defined as data National Value.,4.2.3.6a (M): The train shall be supervised according to train speed data available.,"(M) mandatory, (O) optional"
S0629,PURE,2007-ertms,The train shall be supervised according to train speed data available.,be supervised according to train speed data available,yes,,yes,,be supervised according to train speed data available,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.2.3.6a,M,Functions > Infrastructure Functions > Supervision of driving into a section of track which could be occupied (On Sight operation),"4.2.3.4 (M): Before entering an occupied track, a driver acknowledgement shall be requested.","4.2.3.6b (M): The train shall, as a minimum, be supervised to a ceiling speed; the supervised speed shall not be shown on the DMI unless selected by the driver.","(M) mandatory, (O) optional"
S0630,PURE,2007-ertms,"The train shall, as a minimum, be supervised to a ceiling speed; the supervised speed shall not be shown on the DMI unless selected by the driver.","the train shall, as a minimum, be supervised to a ceiling speed; the supervised speed shall not be shown on the DMI unless selected by the driver",no,negation;residual_modal_in_capability,no,negation;residual_modal_in_capability,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.2.3.6b,M,Functions > Infrastructure Functions > Supervision of driving into a section of track which could be occupied (On Sight operation),4.2.3.6a (M): The train shall be supervised according to train speed data available.,4.2.3.6c (M): The target distance shall not be shown on the DMI unless selected by the driver.,"(M) mandatory, (O) optional"
S0631,PURE,2007-ertms,The target distance shall not be shown on the DMI unless selected by the driver.,not be shown on the DMI unless selected by the driver,no,negation,no,negation,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.2.3.6c,M,Functions > Infrastructure Functions > Supervision of driving into a section of track which could be occupied (On Sight operation),"4.2.3.6b (M): The train shall, as a minimum, be supervised to a ceiling speed; the supervised speed shall not be shown on the DMI unless selected by the driver.","4.2.3.6d (M): On request of the RBC, the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear","(M) mandatory, (O) optional"
S0632,PURE,2007-ertms,"On request of the RBC, the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear",have the possibility to confirm that the track ahead of him until the end of the on sight section is clear,no,residual_modal_in_capability;table_or_figure_reference,no,residual_modal_in_capability;table_or_figure_reference,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.2.3.6d,M,Functions > Infrastructure Functions > Supervision of driving into a section of track which could be occupied (On Sight operation),4.2.3.6c (M): The target distance shall not be shown on the DMI unless selected by the driver.,4.3.1.1 (M): ETCS shall collect all relevant information concerning train and line speed.,"(M) mandatory, (O) optional"
S0633,PURE,2007-ertms,ETCS shall collect all relevant information concerning train and line speed.,collect all relevant information concerning train and line speed,yes,,no,not_sampled_mandatory_pool,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.1.1,M,Functions > Trainborne Functions,"4.2.3.6d (M): On request of the RBC, the driver shall have the possibility to confirm that the track ahead of him until the end of the on sight section is clear",4.3.1.2a (M): ETCS shall calculate the permitted speed for the train for all locations of the authorised movement.,"(M) mandatory, (O) optional"
S0634,PURE,2007-ertms,ETCS shall calculate the permitted speed for the train for all locations of the authorised movement.,calculate the permitted speed for the train for all locations of the authorised movement,yes,,no,not_sampled_mandatory_pool,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.1.2a,M,Functions > Trainborne Functions,4.3.1.1 (M): ETCS shall collect all relevant information concerning train and line speed.,4.3.1.2b (M): This static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains.,"(M) mandatory, (O) optional"
S0635,PURE,2007-ertms,This static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains.,also respect maximum line speed and track speed and special speed levels for special classes of trains,no,possibly_multiple_capabilities,no,possibly_multiple_capabilities,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.1.2b,M,Functions > Trainborne Functions,4.3.1.2a (M): ETCS shall calculate the permitted speed for the train for all locations of the authorised movement.,4.3.1.4a (M): The ETCS trainborne equipment calculates the static train speed profile on the basis of infrastructure data and train data.,"(M) mandatory, (O) optional"
S0636,PURE,2007-ertms,The ETCS trainborne equipment calculates the static train speed profile on the basis of infrastructure data and train data.,the ETCS trainborne equipment calculates the static train speed profile on the basis of infrastructure data and train data,no,no_requirement_cue,no,no_requirement_cue,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.1.4a,M,Functions > Trainborne Functions,4.3.1.2b (M): This static train speed profile shall also respect maximum line speed and track speed and special speed levels for special classes of trains.,"4.3.2.1a (M): Based on all relevant data, the ETCS shall calculate an emergency braking curve and a service braking curve","(M) mandatory, (O) optional"
S0637,PURE,2007-ertms,"Based on all relevant data, the ETCS shall calculate an emergency braking curve and a service braking curve",calculate an emergency braking curve and a service braking curve,yes,,yes,,calculate an emergency braking curve and a service braking curve,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.2.1a,M,Functions > Trainborne Functions > Dynamic train speed profile calculation,4.3.1.4a (M): The ETCS trainborne equipment calculates the static train speed profile on the basis of infrastructure data and train data.,"4.3.2.1b (M): Based on all relevant data, the ETCS shall calculate an emergency braking curve and a service braking curve","(M) mandatory, (O) optional"
S0638,PURE,2007-ertms,"When changing to a lower speed level, the front end of the train shall respect the dynamic train speed profile.",respect the dynamic train speed profile,yes,,yes,,respect the dynamic train speed profile,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.2.2a,M,Functions > Trainborne Functions > Dynamic train speed profile calculation,"4.3.2.1b (M): Based on all relevant data, the ETCS shall calculate an emergency braking curve and a service braking curve",4.3.2.2b (M): When changing to a higher speed level the rear end of the train shall respect the static train speed profile.,"(M) mandatory, (O) optional"
S0639,PURE,2007-ertms,When changing to a higher speed level the rear end of the train shall respect the static train speed profile.,respect the static train speed profile,yes,,yes,,respect the static train speed profile,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.2.2b,M,Functions > Trainborne Functions > Dynamic train speed profile calculation,"4.3.2.2a (M): When changing to a lower speed level, the front end of the train shall respect the dynamic train speed profile.",4.3.2.3 (M): It shall be possible to define certain locations (e.g. tunnels) where speed increase is related to the front of the train.,"(M) mandatory, (O) optional"
S0640,PURE,2007-ertms,It shall be possible to define certain locations (e.g. tunnels) where speed increase is related to the front of the train.,be possible to define certain locations (e.g. tunnels) where speed increase is related to the front of the train,no,multi_sentence;residual_modal_in_capability;impersonal_construction,no,multi_sentence;residual_modal_in_capability;impersonal_construction,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.2.3,M,Functions > Trainborne Functions > Dynamic train speed profile calculation,4.3.2.2b (M): When changing to a higher speed level the rear end of the train shall respect the static train speed profile.,4.3.2.5 (M): The braking curves shall ensure that the train complies with its speed requirements.,"(M) mandatory, (O) optional"
S0641,PURE,2007-ertms,The braking curves shall ensure that the train complies with its speed requirements.,ensure that the train complies with its speed requirements,yes,,yes,,ensure that the train complies with its speed requirements,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.2.5,M,Functions > Trainborne Functions > Dynamic train speed profile calculation,4.3.2.3 (M): It shall be possible to define certain locations (e.g. tunnels) where speed increase is related to the front of the train.,4.3.2.7 (M): Where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point.,"(M) mandatory, (O) optional"
S0642,PURE,2007-ertms,Where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point.,stop the train in rear of the danger point,yes,,no,not_sampled_mandatory_pool,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.2.7,M,Functions > Trainborne Functions > Dynamic train speed profile calculation,4.3.2.5 (M): The braking curves shall ensure that the train complies with its speed requirements.,"4.3.3.1 (M): The release speed shall be calculated on board, based on either: safety distance and overlap accuracy of odometry deceleration performance of the train, etc or given from the trackside. The release speed given from the trackside shall take priority over the release speed calculated on board.","(M) mandatory, (O) optional"
S0643,PURE,2007-ertms,"The release speed shall be calculated on board, based on either: safety distance and overlap accuracy of odometry deceleration performance of the train, etc or given from the trackside. The release speed given from the trackside shall take priority over the release speed calculated on board.","be calculated on board, based on either: safety distance and overlap accuracy of odometry deceleration performance of the train, etc or given from the trackside. The release speed given from the trackside shall take priority over the release speed calculated on board",no,too_long;multi_sentence;possibly_multiple_capabilities;residual_modal_in_capability;colon_structure,no,too_long;multi_sentence;possibly_multiple_capabilities;residual_modal_in_capability;colon_structure,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.3.1,M,Functions > Trainborne Functions > Release speed calculation,4.3.2.7 (M): Where failure to apply the full service brake is detected the emergency brake shall stop the train in rear of the danger point.,4.3.3.2c (M): The release speed shall be indicated on the DMI.,"(M) mandatory, (O) optional"
S0644,PURE,2007-ertms,The release speed shall be indicated on the DMI.,be indicated on the DMI,yes,,yes,,be indicated on the DMI,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.3.2c,M,Functions > Trainborne Functions > Release speed calculation,"4.3.3.1 (M): The release speed shall be calculated on board, based on either: safety distance and overlap accuracy of odometry deceleration performance of the train, etc or given from the trackside. The release speed given from the trackside shall take priority over the release speed calculated on board.",4.3.3.2d (M): If the release speed is calculated on board it shall ensure that the train will stop before reaching the danger point,"(M) mandatory, (O) optional"
S0645,PURE,2007-ertms,If the release speed is calculated on board it shall ensure that the train will stop before reaching the danger point,ensure that the train will stop before reaching the danger point,no,residual_modal_in_capability,no,residual_modal_in_capability,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.3.2d,M,Functions > Trainborne Functions > Release speed calculation,4.3.3.2c (M): The release speed shall be indicated on the DMI.,"4.3.3.3 (M): When the train is stationary or after a certain time (e.g. the time for ""route releasing"" of the overlap, the release speed calculation shall be based on the distance to the danger point (if calculated on-board). The condition for this change shall be defined for each target as infrastructure data.","(M) mandatory, (O) optional"
S0646,PURE,2007-ertms,"When the train is stationary or after a certain time (e.g. the time for ""route releasing"" of the overlap, the release speed calculation shall be based on the distance to the danger point (if calculated on-board). The condition for this change shall be defined for each target as infrastructure data.","when the train is stationary or after a certain time (e.g. the time for ""route releasing"" of the overlap, the release speed calculation shall be based on the distance to the danger point (if calculated on-board). The condition for this change shall be defined for each target as infrastructure data",no,too_long;multi_sentence;residual_modal_in_capability,no,too_long;multi_sentence;residual_modal_in_capability,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.3.3,M,Functions > Trainborne Functions > Release speed calculation,4.3.3.2d (M): If the release speed is calculated on board it shall ensure that the train will stop before reaching the danger point,4.3.3.4 (M): Each railway shall have the possibility of allowing a different release speed for every signal.,"(M) mandatory, (O) optional"
S0647,PURE,2007-ertms,Each railway shall have the possibility of allowing a different release speed for every signal.,have the possibility of allowing a different release speed for every signal,yes,,yes,,have the possibility of allowing a different release speed for every signal,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.3.4,M,Functions > Trainborne Functions > Release speed calculation,"4.3.3.3 (M): When the train is stationary or after a certain time (e.g. the time for ""route releasing"" of the overlap, the release speed calculation shall be based on the distance to the danger point (if calculated on-board). The condition for this change shall be defined for each target as infrastructure data.",4.3.4.1 (M): The ETCS trainborne equipment shall be able to determine the location of the entire train.,"(M) mandatory, (O) optional"
S0648,PURE,2007-ertms,The ETCS trainborne equipment shall be able to determine the location of the entire train.,determine the location of the entire train,yes,,yes,,determine the location of the entire train,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.4.1,M,Functions > Trainborne Functions > Train location,4.3.3.4 (M): Each railway shall have the possibility of allowing a different release speed for every signal.,"4.3.4.2 (M): On lines fitted with RBC, the ETCS trainborne equipment shall be able to transmit the location of the entire train to the RBC.","(M) mandatory, (O) optional"
S0649,PURE,2007-ertms,"On lines fitted with RBC, the ETCS trainborne equipment shall be able to transmit the location of the entire train to the RBC.",transmit the location of the entire train to the RBC,yes,,yes,,transmit the location of the entire train to the RBC,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.4.2,M,Functions > Trainborne Functions > Train location,4.3.4.1 (M): The ETCS trainborne equipment shall be able to determine the location of the entire train.,4.3.4.3 (M): The train location calculation shall take into account error of odometry.,"(M) mandatory, (O) optional"
S0650,PURE,2007-ertms,The train location calculation shall take into account error of odometry.,take into account error of odometry,yes,,yes,,take into account error of odometry,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.4.3,M,Functions > Trainborne Functions > Train location,"4.3.4.2 (M): On lines fitted with RBC, the ETCS trainborne equipment shall be able to transmit the location of the entire train to the RBC.",4.3.51a (M): Actual speed shall be indicated on the DMI,"(M) mandatory, (O) optional"
S0651,PURE,2007-ertms,Actual speed shall be indicated on the DMI,be indicated on the DMI,yes,,yes,,be indicated on the DMI,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.51a,M,Functions > Trainborne Functions > Speed calculation and indication,4.3.4.3 (M): The train location calculation shall take into account error of odometry.,"4.3.5.2 (M): There shall be no discrepancy between the speed shown to the driver and the speed used for supervision of movement authorities and speed limits, function 4.3.7","(M) mandatory, (O) optional"
S0652,PURE,2007-ertms,"There shall be no discrepancy between the speed shown to the driver and the speed used for supervision of movement authorities and speed limits, function 4.3.7","be no discrepancy between the speed shown to the driver and the speed used for supervision of movement authorities and speed limits, function 4.3.7",no,multi_sentence;negation;possibly_multiple_capabilities;list_or_heading_marker,no,multi_sentence;negation;possibly_multiple_capabilities;list_or_heading_marker,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.5.2,M,Functions > Trainborne Functions > Speed calculation and indication,4.3.51a (M): Actual speed shall be indicated on the DMI,4.3.6.3 (M): The indication provided shall enable the driver to drive at the permitted speed without receiving a warning and without intervention of ETCS.,"(M) mandatory, (O) optional"
S0653,PURE,2007-ertms,The indication provided shall enable the driver to drive at the permitted speed without receiving a warning and without intervention of ETCS.,enable the driver to drive at the permitted speed without receiving a warning and without intervention of ETCS,no,negation,no,negation,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.6.3,M,Functions > Trainborne Functions > Indication displayed on the DMI,"4.3.5.2 (M): There shall be no discrepancy between the speed shown to the driver and the speed used for supervision of movement authorities and speed limits, function 4.3.7",4.3.6.4 (M): The driver shall know the distance to the next point defining the indicated braking curve and the permitted speed allowed. This shall be shown to the driver in a way that is understandable and logical.,"(M) mandatory, (O) optional"
S0654,PURE,2007-ertms,The driver shall know the distance to the next point defining the indicated braking curve and the permitted speed allowed. This shall be shown to the driver in a way that is understandable and logical.,know the distance to the next point defining the indicated braking curve and the permitted speed allowed. This shall be shown to the driver in a way that is understandable and logical,no,multi_sentence;possibly_multiple_capabilities;residual_modal_in_capability,no,multi_sentence;possibly_multiple_capabilities;residual_modal_in_capability,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.6.4,M,Functions > Trainborne Functions > Indication displayed on the DMI,4.3.6.3 (M): The indication provided shall enable the driver to drive at the permitted speed without receiving a warning and without intervention of ETCS.,4.3.6.5 (M): Visual and acoustic warnings to the driver about possible intervention from ETCS shall be given to enable the driver to react and avoid intervention.,"(M) mandatory, (O) optional"
S0655,PURE,2007-ertms,Visual and acoustic warnings to the driver about possible intervention from ETCS shall be given to enable the driver to react and avoid intervention.,be given to enable the driver to react and avoid intervention,no,possibly_multiple_capabilities,no,possibly_multiple_capabilities,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.6.5,M,Functions > Trainborne Functions > Indication displayed on the DMI,4.3.6.4 (M): The driver shall know the distance to the next point defining the indicated braking curve and the permitted speed allowed. This shall be shown to the driver in a way that is understandable and logical.,"4.3.6.6 (M): The driver shall have the possibility to select the language, this does not concern non pre-defined texts sent from the trackside.","(M) mandatory, (O) optional"
S0656,PURE,2007-ertms,"The driver shall have the possibility to select the language, this does not concern non pre-defined texts sent from the trackside.","have the possibility to select the language, this does not concern non pre-defined texts sent from the trackside",no,negation;residual_modal_in_capability,no,negation;residual_modal_in_capability,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.6.6,M,Functions > Trainborne Functions > Indication displayed on the DMI,4.3.6.5 (M): Visual and acoustic warnings to the driver about possible intervention from ETCS shall be given to enable the driver to react and avoid intervention.,4.3.7.1 (M): A train shall be supervised to its static and dynamic train speed profiles.,"(M) mandatory, (O) optional"
S0657,PURE,2007-ertms,A train shall be supervised to its static and dynamic train speed profiles.,be supervised to its static and dynamic train speed profiles,yes,,yes,,be supervised to its static and dynamic train speed profiles,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.7.1,M,Functions > Trainborne Functions > Indication displayed on the DMI > Supervision of movement authorities and speed limits,"4.3.6.6 (M): The driver shall have the possibility to select the language, this does not concern non pre-defined texts sent from the trackside.","4.3.7.2 (M): Within the braking curve area, a warning shall be given to the driver to enable him to react and avoid intervention from ETCS equipment at least 5 sec. before the intervention.","(M) mandatory, (O) optional"
S0658,PURE,2007-ertms,"Within the braking curve area, a warning shall be given to the driver to enable him to react and avoid intervention from ETCS equipment at least 5 sec. before the intervention.",be given to the driver to enable him to react and avoid intervention from ETCS equipment at least 5 sec. before the intervention,no,multi_sentence,no,multi_sentence,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.7.2,M,Functions > Trainborne Functions > Indication displayed on the DMI > Supervision of movement authorities and speed limits,4.3.7.1 (M): A train shall be supervised to its static and dynamic train speed profiles.,"4.3.7.3 (M): If the train or the shunting movement exceeds the permitted ceiling speed by a certain harmonised margin, the trainborne equipment shall execute a brake intervention until the actual speed does not exceed permitted speed; then the driver shall be able to release the brake","(M) mandatory, (O) optional"
S0659,PURE,2007-ertms,"If the train or the shunting movement exceeds the permitted ceiling speed by a certain harmonised margin, the trainborne equipment shall execute a brake intervention until the actual speed does not exceed permitted speed; then the driver shall be able to release the brake","if the train or the shunting movement exceeds the permitted ceiling speed by a certain harmonised margin, the trainborne equipment shall execute a brake intervention until the actual speed does not exceed permitted speed; then the driver shall be able to release the brake",no,too_long;negation;possibly_multiple_capabilities;residual_modal_in_capability,no,too_long;negation;possibly_multiple_capabilities;residual_modal_in_capability,,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.7.3,M,Functions > Trainborne Functions > Indication displayed on the DMI > Supervision of movement authorities and speed limits,"4.3.7.2 (M): Within the braking curve area, a warning shall be given to the driver to enable him to react and avoid intervention from ETCS equipment at least 5 sec. before the intervention.",4.3.7.4b (M): The driver shall be able to release an ETCS emergency brake application when stationary.,"(M) mandatory, (O) optional"
S0660,PURE,2007-ertms,The driver shall be able to release an ETCS emergency brake application when stationary.,release an ETCS emergency brake application when stationary,yes,,yes,,release an ETCS emergency brake application when stationary,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.7.4b,M,Functions > Trainborne Functions > Indication displayed on the DMI > Supervision of movement authorities and speed limits,"4.3.7.3 (M): If the train or the shunting movement exceeds the permitted ceiling speed by a certain harmonised margin, the trainborne equipment shall execute a brake intervention until the actual speed does not exceed permitted speed; then the driver shall be able to release the brake","4.3.7.4c (M): If decided by a national value, the driver may release the ETCS emergency brake when the actual speed is below the permitted speed.","(M) mandatory, (O) optional"
S0661,PURE,2007-ertms,"If decided by a national value, the driver may release the ETCS emergency brake when the actual speed is below the permitted speed.",release the ETCS emergency brake when the actual speed is below the permitted speed,yes,,yes,,release the ETCS emergency brake when the actual speed is below the permitted speed,"ERTMS/ETCS Functional Requirements Specification, version 5.0",4.3.7.4c,M,Functions > Trainborne Functions > Indication displayed on the DMI > Supervision of movement authorities and speed limits,4.3.7.4b (M): The driver shall be able to release an ETCS emergency brake application when stationary.,4.3.9.1a (M): To protect a traction unit from roll away and unwanted reverse movements the trainborne equipment shall monitor the direction of movement in relation to the permitted direction.,"(M) mandatory, (O) optional"
